n_victimas,fecha,hora,comuna,tipo_calle,longitud,latutid,victima,acusado,gravedad
2,2020-05-22,09:00:00,4,AVENIDA,-58.400083441355,-34.651181407284,MIXTO,TRANSPORTE PUBLICO,SD
1,2020-05-22,,SD,SD,SD,SD,SD,SD,SD
1,2020-05-22,,SD,SD,SD,SD,SD,SD,SD
1,2020-05-22,14:00:00,10,AVENIDA,-58.510050770406,-34.639115701302,MOTO,SD,SD
1,2020-05-22,17:00:00,8,CALLE,-58.489414261923,-34.667833114557,MOTO,AUTO,SD
1,2020-05-22,15:00:00,6,CALLE,-58.436555304432,-34.61563945378,MOTO,AUTO,SD
1,2020-05-22,17:00:00,2,AVENIDA,-58.390369495229,-34.584481101734,MOTO,AUTO,SD
1,2020-05-22,15:00:00,4,CALLE,-58.423546966854,-34.656324370027,UTILITARIO,SD,SD
5,2020-05-22,18:00:00,2,CALLE,-58.394946602998,-34.590910311592,MIXTO,TRANSPORTE PUBLICO,sd
1,2020-05-22,17:00:00,15,AVENIDA,-58.442262865275,-34.602053735757,MOTO,AUTO,SD
1,2020-05-22,,SD,SD,SD,SD,SD,SD,SD
1,2020-05-22,18:00:00,15,AVENIDA,-58.485433852660,-34.588350571684,SD,SD,SD
1,2020-05-23,08:00:00,5,AVENIDA,-58.419719930476,-34.611122404081,PEATON,AUTO,SD
1,2020-05-23,11:00:00,11,AVENIDA,-58.467148168692,-34.611144045533,MOTO,AUTO,SD
1,2020-05-23,12:00:00,7,AVENIDA,-58.471941626098,-34.626071943684,PEATON,AUTO,SD
2,2020-05-23,14:00:00,3,AVENIDA,-58.392289656654,-34.604435273925,MIXTO,TRANSPORTE PUBLICO,SD
1,2020-05-23,13:00:00,15,CALLE,-58.443641934322,-34.591003153973,MOTO,AUTO,SD
1,2020-05-23,18:00:00,6,AVENIDA,-58.428917470142,-34.617634083231,PEATON,SD,SD
2,2020-05-24,11:00:00,11,CALLE,-58.491850324218,-34.605634868019,MOTO,SD,SD
1,2020-05-24,11:00:00,1,CALLE,-58.382233829418,-34.626938657191,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,SD
1,2020-05-24,15:00:00,10,AVENIDA,-58.514559921725,-34.626847499535,MOTO,AUTO,SD
2,2020-05-24,17:00:00,4,AVENIDA,-58.369193235020,-34.628356240139,AUTO,SD,GRAVE
1,2020-05-24,19:00:00,10,AVENIDA,-58.521081012205,-34.633823090642,MOTO,AUTO,SD
1,2020-05-24,,SD,SD,,,MOTO,OBJETO FIJO,sd
1,2020-05-25,01:00:00,4,CALLE,-58.401020104061,-34.659409495982,MOTO,OBJETO FIJO,SD
1,2020-05-25,14:00:00,10,CALLE,-58.494164493546,-34.621523740627,MOTO,AUTO,GRAVE
1,2020-05-25,,SD,SD,SD,SD,AUTO,SD,SD
1,2020-05-25,,SD,SD,,,PEATON,AUTO,SD
1,2020-05-26,00:00:00,3,CALLE,-58.400887026797,-34.619733066011,MOTO,SD,SD
1,2020-05-26,09:00:00,11,AVENIDA,-58.521943006869,-34.612067655778,MOTO,TRANSPORTE PUBLICO,SD
1,2020-05-26,17:00:00,12,AVENIDA,-58.477428229015,-34.575872938768,MOTO,UTILITARIO,SD
1,2020-05-26,00:00:00,7,AVENIDA,-58.459542097107,-34.645571419763,MOTO,TAXI,SD
1,2020-05-26,12:00:00,1,AVENIDA,-58.381183670904,-34.616468396611,MOTO,AUTO,SD
1,2020-05-26,17:00:00,15,AVENIDA,-58.474310259452,-34.581269700826,MOTO,AUTO,SD
1,2020-05-26,18:00:00,14,AVENIDA,-58.418943060511,-34.597788758958,UTILITARIO,AUTO,SD
1,2020-05-26,20:00:00,11,CALLE,-58.465525401223,-34.605024657923,AUTO,UTILITARIO,SD
1,2020-05-26,18:00:00,5,AVENIDA,-58.414371777883,-34.615536209518,SD,SD,SD
1,2020-05-27,06:00:00,4,CALLE,-58.411948284620,-34.656768983252,MOTO,AUTO,SD
1,2020-05-27,07:00:00,1,CALLE,-58.38559458315,-34.629946157786,MOTO,UTILITARIO,SD
1,2020-05-27,22:00:00,14,AVENIDA,-58.420164899352,-34.597762647273,MOTO,MOTO,SD
1,2020-05-27,16:00:00,5,CALLE,-58.414786348576,-34.613052328540,SD,SD,SD
5,2020-05-27,18:00:00,6,AVENIDA,-58.435648802329,-34.628286560256,SD,SD,SD
1,2020-05-27,17:00:00,1,AVENIDA,-58.380909326948,-34.589277318756,CICLISTA,AUTO,GRAVE
1,2020-05-27,19:00:00,15,AVENIDA,-58.478830996805,-34.599670650896,SD,SD,SD
1,2020-05-27,19:00:00,6,AVENIDA,-58.437730960905,-34.623198154323,MOTO,SD,SD
1,2020-05-27,21:00:00,6,AVENIDA,-58.429038209899,-34.617087288982,SD,SD,SD
1,2020-05-28,21:00:00,6,AVENIDA,-58.429038209899,-34.617087288982,MOTO,AUTO,SD
1,2020-05-28,08:00:00,14,CALLE,-58.436258905011,-34.585627211002,MOTO,AUTO,SD
1,2020-05-28,12:00:00,3,CALLE,-58.404013498943,-34.603210424543,SD,SD,SD
1,2020-05-28,15:00:00,1,AVENIDA,-58.381136675759,-34.617653238781,MOTO,SD,SD
1,2020-05-28,10:00:00,13,CALLE,-58.462571265550,-34.556342851960,PEATON,UTILITARIO,SD
1,2020-05-28,13:00:00,4,CALLE,-58.369834260548,-34.645943902310,MOTO,TAXI,SD
1,2020-05-28,,3,SD,-58.397856,-34.607237,MOTO,AUTO,SD
1,2020-05-28,12:00:00,13,AVENIDA,-58.464520240502,-34.553512990745,AUTO,SD,SD
1,2020-05-28,14:00:00,2,CALLE,-58.398246709845,-34.586546758711,PEATON,MOTO,SD
2,2020-05-28,11:00:00,2,CALLE,-58.394769197334,-34.597269047949,MOVIL,AUTO,SD
1,2020-05-28,,7,SD,-58.454117,-34.643893,SD,SD,SD
1,2020-05-28,15:00:00,11,AVENIDA,-58.509048263326,-34.592401749311,MOTO,AUTO,SD
3,2020-05-28,19:00:00,4,CALLE,-58.375312922912,-34.647251297885,MIXTO,TRANSPORTE PUBLICO,SD
1,2020-05-28,,4,SD,-58.374077,-34.656481,AUTO,AUTO,SD
1,2020-05-29,09:00:00,14,AVENIDA,-58.408619372354,-34.577836616809,MOTO,AUTO,sd
1,2020-05-29,10:00:00,1,CALLE,-58.384772256682,-34.612152886947,MOTO,AUTO,SD
1,2020-05-29,11:00:00,13,CALLE,-58.446871975618,-34.557636915520,PEATON,SD,SD
1,2020-05-29,14:00:00,12,CALLE,-58.488723190161,-34.554967073728,MOTO,SD,SD
1,2020-05-29,23:00:00,12,CALLE,-58.487662627053,-34.581004380746,SD,SD,SD
1,2020-05-29,16:00:00,13,CALLE,-58.471451792165,-34.542418020435,MOTO,TAXI,SD
1,2020-05-29,16:00:00,1,AVENIDA,-58.381095687898,-34.618532447248,MOTO,AUTO,SD
1,2020-05-29,18:00:00,11,GRAL PAZ,-58.519117770109,-34.589282193913,PEATON,AUTO,SD
1,2020-05-29,,SD,SD,,,MOTO,AUTO,SD
1,2020-05-30,07:00:00,7,AVENIDA,-58.468484680408,-34.633285763336,MOTO,AUTO,SD
1,2020-05-30,10:00:00,10,AVENIDA,-58.479642550832,-34.628680288113,PEATON,AUTO,SD
1,2020-05-30,14:00:00,4,AVENIDA,-58.362446482439,-34.631078877627,MOTO,SD,SD
1,2020-05-30,16:00:00,5,AVENIDA,-58.413574467634,-34.625139664968,AUTO,AUTO,SD
1,2020-05-30,17:00:00,2,AVENIDA,-58.408150667452,-34.598068377123,MOTO,MOTO,SD
1,2020-05-30,20:00:00,8,CALLE,-58.469631556179,-34.683925162018,MOTO,SD,SD
1,2020-05-30,21:00:00,10,AVENIDA,-58.526918160178,-34.634682112629,MOTO,AUTO,SD
1,2020-05-31,08:00:00,2,CALLE,-58.406739832856,-34.589745954310,SD,SD,SD
1,2020-05-31,10:00:00,7,CALLE,-58.438896477936,-34.634289318302,MOVIL,SD,SD
1,2020-05-31,18:00:00,6,AVENIDA,-58.426757543126,-34.626997305138,MOTO,SD,SD
1,2020-06-01,21:00:00,15,AVENIDA,-58.447599660597,-34.591702401150,MOTO,AUTO,SD
2,2020-06-01,06:00:00,7,AVENIDA,-58.452469021576,-34.645143810137,AUTO,SD,SD
1,2020-06-01,,8,SD,-58.500515,-34.674827,AUTO,CAMIONETA,SD
1,2020-06-01,05:00:00,12,CALLE,-58.491041816531,-34.582881158948,MOTO,CAMIONETA,SD
1,2020-06-01,13:00:00,11,AVENIDA,-58.517120154830,-34.594123862834,MOTO,AUTO,SD
1,2020-06-01,16:00:00,1,CALLE,-58.382667037949,-34.596802488983,MOTO,AUTO,SD
1,2020-06-01,16:00:00,11,CALLE,-58.521662924360,-34.612281736605,MOTO,SD,SD
1,2020-06-01,19:00:00,3,CALLE,-58.405469756354,-34.617462761406,PEATON,AUTO,SD
1,2020-06-01,20:00:00,15,CALLE,-58.472742595827,-34.575572047267,MOTO,MOTO,GRAVE
1,2020-06-02,23:00:00,11,CALLE,-58.514050872247,-34.596905234816,MOTO,SD,SD
2,2020-06-02,08:00:00,9,GRAL PAZ,-58.502517906284,-34.674503135662,AUTO,CAMIONETA,SD
1,2020-06-02,01:00:00,14,CALLE,-58.426084797223,-34.592789092916,MOTO,AUTO,SD
1,2020-06-02,,SD,SD,SD,SD,SD,SD,SD
1,2020-06-02,03:00:00,11,CALLE,-58.468752834239,-34.607749314184,MOTO,OBJETO FIJO,GRAVE
1,2020-06-02,12:00:00,1,CALLE,-58.385833251800,-34.622390029979,MOTO,AUTO,SD
1,2020-06-02,14:00:00,4,AVENIDA,-58.416082683900,-34.648494773542,MOTO,SD,SD
1,2020-06-02,16:00:00,10,AVENIDA,-58.477843935833,-34.632845001956,PEATON,SD,SD
1,2020-06-02,,SD,SD,SD,SD,MOTO,SD,SD
1,2020-06-02,16:00:00,9,GRAL PAZ,-58.529091341015,-34.638867266056,MOTO,AUTO,SD
1,2020-06-02,18:00:00,3,AVENIDA,-58.392179977568,-34.609357476542,TRANSPORTE PUBLICO,AUTO,SD
1,2020-06-02,18:00:00,5,AVENIDA,-58.416620198458,-34.619805735548,MOTO,SD,SD
1,2020-06-03,22:00:00,1,AVENIDA,-58.389395118444,-34.604218058920,MOTO,MOTO,SD
1,2020-06-03,05:00:00,1,CALLE,-58.376923081784,-34.622887712169,PEATON,SD,SD
2,2020-06-03,08:00:00,1,CALLE,-58.38559458315,-34.629946157786,SD,SD,SD
1,2020-06-03,12:00:00,1,AVENIDA,-58.380998330204,-34.622149537067,MOTO,MOTO,SD
1,2020-06-03,12:00:00,9,AVENIDA,-58.513666146214,-34.639448450298,MOTO,SD,SD
1,2020-06-03,13:00:00,11,CALLE,-58.493708982127,-34.615868080566,MOTO,AUTO,SD
2,2020-06-03,14:00:00,15,AVENIDA,-58.462108919847,-34.603562115483,TRANSPORTE PUBLICO,SD,SD
1,2020-06-04,00:00:00,12,AVENIDA,-58.507971728771,-34.570874155818,MOTO,MOTO,SD
1,2020-06-04,03:00:00,4,CALLE,-58.404536496699,-34.642716169665,AUTO,CAMION,SD
1,2020-06-04,10:00:00,15,AVENIDA,-58.474310259452,-34.581269700826,MOTO,CAMION,SD
1,2020-06-04,14:00:00,11,CALLE,-58.490134299407,-34.614602423891,SD,SD,SD
2,2020-06-04,14:00:00,11,CALLE,-58.49018833939,-34.614308762462,MOTO,SD,SD
1,2020-06-04,14:00:00,15,AVENIDA,-58.494278939729,-34.595030872358,MOTO,AUTO,SD
1,2020-06-04,13:00:00,11,AVENIDA,-58.529337237300,-34.610981860794,AUTO,AUTO,SD
1,2020-06-04,16:00:00,3,AVENIDA,-58.404793946843,-34.623919817411,MOTO,AUTO,SD
1,2020-06-04,,SD,SD,,,MOTO,SD,GRAVE
1,2020-06-05,03:00:00,5,AVENIDA,-58.416620198458,-34.619805735548,MOTO,SD,SD
1,2020-06-05,10:00:00,11,AVENIDA,-58.510136410535,-34.591342907026,TRANSPORTE PUBLICO,SD,SD
1,2020-06-05,15:00:00,7,CALLE,-58.467939264781,-34.627638613177,MOTO,CAMIONETA,SD
1,2020-06-05,14:00:00,6,CALLE,-58.438224918883,-34.618332086739,MOTO,SD,SD
1,2020-06-05,15:00:00,11,CALLE,-58.486886983515,-34.609131964391,MOTO,CAMIONETA,SD
1,2020-06-05,11:00:00,10,AVENIDA,-58.475399070094,-34.635662550384,PEATON,AUTO,SD
1,2020-06-05,15:00:00,11,CALLE,-58.499816565945,-34.607568828091,MOTO,TRANSPORTE PUBLICO,SD
1,2020-06-05,16:00:00,1,AVENIDA,-58.380852469644,-34.579907815550,PEATON,AUTO,SD
1,2020-06-05,17:00:00,7,AVENIDA,-58.458273871904,-34.621989026071,MOTO,AUTO,SD
1,2020-06-05,17:00:00,10,CALLE,-58.505355414857,-34.629020480494,MOTO,MOVIL,SD
1,2020-06-05,,4,SD,-58.410862,-34.643116,SD,MOTO,SD
1,2020-06-05,21:00:00,3,AVENIDA,-58.405815107020,-34.624227653250,AUTO,CAMIONETA,SD
2,2020-06-05,22:00:00,1,CALLE,-58.387488434566,-34.612377495281,MOTO,CAMIONETA,SD
1,2020-06-06,22:00:00,3,CALLE,-58.392539556893,-34.625298503632,MOTO,AUTO,SD
1,2020-06-06,06:00:00,7,CALLE,-58.463918671510,-34.616370396464,AUTO,SD,SD
1,2020-06-06,11:00:00,9,AVENIDA,-58.502202480974,-34.651331090329,PEATON,TAXI,SD
1,2020-06-06,10:00:00,15,CALLE,-58.453111056452,-34.586122818391,CAMIONETA,TRANSPORTE PUBLICO,SD
1,2020-06-06,16:00:00,3,CALLE,-58.393306950587,-34.611602440672,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,SD
1,2020-06-06,12:00:00,13,AVENIDA,-58.467434718017,-34.534768743446,SD,SD,SD
1,2020-06-06,,12,SD,-58.493326,-34.54837,MOTO,SD,SD
1,2020-06-06,20:00:00,4,AVENIDA,-58.398908460349,-34.635915591737,AUTO,TAXI,SD
1,2020-06-06,19:00:00,3,CALLE,-58.395528875042,-34.626786132944,AUTO,AUTO,SD
1,2020-06-07,10:00:00,9,CALLE,-58.496756905916,-34.652683402483,AUTO,CAMIONETA,SD
2,2020-06-07,12:00:00,9,AVENIDA,-58.471046609689,-34.658071671249,MOTO,OBJETO FIJO,SD
1,2020-06-07,20:00:00,11,CALLE,-58.497203875920,-34.601427026703,MOTO,AUTO,SD
1,2020-06-07,14:00:00,1,CALLE,-58.382981350720,-34.618580464466,AUTO,AUTO,SD
1,2020-06-08,10:00:00,13,AVENIDA,-58.449298836516,-34.554815745295,PEATON,AUTO,SD
2,2020-06-08,12:00:00,14,CALLE,-58.440440688264,-34.562689669750,MOTO,SD,SD
1,2020-06-08,13:00:00,4,AVENIDA,-58.391474328516,-34.640824864489,MOTO,AUTO,SD
1,2020-06-08,13:00:00,9,CALLE,-58.517083120859,-34.651497337553,AUTO,SD,SD
1,2020-06-08,17:00:00,10,CALLE,-58.523071826491,-34.617371894864,MOTO,SD,SD
1,2020-06-08,18:00:00,15,AVENIDA,-58.499632793649,-34.595903212752,MOTO,AUTO,SD
1,2020-06-08,21:00:00,8,AVENIDA,-58.468188191481,-34.681230011987,PEATON,AUTO,SD
1,2020-06-08,21:00:00,1,AVENIDA,-58.386523251081,-34.633139806070,MOTO,AUTO,SD
1,2020-06-09,21:00:00,2,AVENIDA,-58.405589077774,-34.598040361108,MOTO,AUTO,SD
1,2020-06-09,05:00:00,4,AVENIDA,-58.389668144734,-34.642921833054,MOTO,AUTO,SD
1,2020-06-09,10:00:00,3,AVENIDA,-58.406645111502,-34.604412361122,MOTO,AUTO,SD
2,2020-06-09,12:00:00,7,CALLE,-58.461232923827,-34.636088770896,AUTO,SD,SD
1,2020-06-09,12:00:00,1,AVENIDA,-58.371256124321,-34.587895573889,MOVIL,TRANSPORTE PUBLICO,SD
2,2020-06-09,16:00:00,7,AVENIDA,-58.452416771155,-34.635484071658,MOTO,SD,SD
1,2020-06-09,15:00:00,11,CALLE,-58.513019720283,-34.613811695258,SD,SD,SD
1,2020-06-09,,SD,SD,,,MOTO,OBJETO FIJO,SD
1,2020-06-10,06:00:00,3,AVENIDA,-58.409871351756,-34.629887094414,SD,AUTO,SD
1,2020-06-10,09:00:00,5,AVENIDA,-58.416101386509,-34.625436235603,AUTO,SD,SD
1,2020-06-10,09:00:00,2,CALLE,-58.402425751072,-34.590979554343,TAXI,AUTO,SD
1,2020-06-10,09:00:00,8,AVENIDA,-58.490223289963,-34.664808771845,AUTO,SD,SD
1,2020-06-10,,SD,SD,SD,SD,MOTO,SD,SD
1,2020-06-10,13:00:00,12,AVENIDA,-58.486085388374,-34.558507885967,MOTO,SD,SD
1,2020-06-10,17:00:00,9,GRAL PAZ,-58.529848867600,-34.641787314923,AUTO,AUTO,SD
1,2020-06-10,13:00:00,11,CALLE,-58.491850324218,-34.605634868019,MOTO,AUTO,SD
1,2020-06-10,15:00:00,15,AVENIDA,-58.470868074796,-34.579344926625,MOTO,SD,SD
1,2020-06-10,,8,SD,-58.484802,-34.684889,AUTO,OBJETO FIJO,SD
1,2020-06-10,15:00:00,10,CALLE,-58.517482720792,-34.628463859399,MOTO,TAXI,SD
1,2020-06-11,13:00:00,11,AVENIDA,-58.470106645345,-34.612702958695,SD,SD,SD
1,2020-06-11,13:00:00,2,AVENIDA,-58.401387919535,-34.59489914062,MOTO,TRANSPORTE PUBLICO,sd
1,2020-06-11,14:00:00,15,AVENIDA,-58.472628193232,-34.580111533139,SD,AUTO,SD
1,2020-06-11,14:00:00,5,AVENIDA,-58.416443624301,-34.630237757631,MOTO,AUTO,SD
1,2020-06-11,14:00:00,4,CALLE,-58.364267121246,-34.641150175032,MOTO,SD,SD
1,2020-06-11,15:00:00,8,AVENIDA,-58.458965651615,-34.673932038315,PEATON,AUTO,SD
1,2020-06-11,15:00:00,7,AVENIDA,-58.456030699990,-34.628124264760,PEATON,SD,SD
1,2020-06-11,17:00:00,4,AVENIDA,-58.405445888672,-34.650128019694,MOTO,AUTO,SD
1,2020-06-11,17:00:00,10,AVENIDA,-58.482938143836,-34.634076272289,MOTO,CAMIONETA,GRAVE
1,2020-06-11,17:00:00,4,CALLE,-58.379089876224,-34.646602058323,MOTO,CAMIONETA,SD
1,2020-06-11,19:00:00,9,AVENIDA,-58.484080006863,-34.648159023174,MOTO,AUTO,SD
1,2020-06-11,16:00:00,4,CALLE,-58.425089701849,-34.656419230024,SD,AUTO,SD
1,2020-06-11,20:00:00,15,AVENIDA,-58.433867323477,-34.602935252215,MOTO,AUTO,SD
1,2020-06-12,22:00:00,13,CALLE,-58.447611292299,-34.570589403322,MOTO,AUTO,SD
1,2020-06-12,12:00:00,3,CALLE,-58.397626855234,-34.617325761581,MOTO,SD,SD
1,2020-06-12,15:00:00,13,CALLE,-58.467540937383,-34.562968276160,MOTO,AUTO,SD
1,2020-06-12,15:00:00,10,CALLE,-58.511163128137,-34.620294719561,AUTO,AUTO,SD
4,2020-06-12,,SD,SD,SD,SD,AUTO,CAMIONETA,SD
1,2020-06-12,,SD,SD,,,PEATON,MOTO,SD
1,2020-06-12,,SD,SD,,,MOTO,OBJETO FIJO,SD
2,2020-06-13,22:00:00,1,CALLE,-58.381446041144,-34.619754176400,MOTO,SD,SD
1,2020-06-13,11:00:00,6,AVENIDA,-58.426757543126,-34.626997305138,PEATON,SD,SD
2,2020-06-13,10:00:00,6,CALLE,-58.429920048407,-34.626151089486,AUTO,SD,SD
1,2020-06-13,11:00:00,4,AVENIDA,-58.412693920429,-34.655234462306,AUTO,SD,SD
1,2020-06-13,14:00:00,7,CALLE,-58.426432493072,-34.639608671288,AUTO,SD,SD
1,2020-06-13,14:00:00,8,CALLE,-58.495638345496,-34.676046088871,MOTO,CAMIONETA,SD
1,2020-06-13,,SD,SD,SD,SD,MOTO,AUTO,SD
1,2020-06-13,19:00:00,13,CALLE,-58.447276072786,-34.580205873534,MOTO,AUTO,SD
1,2020-06-14,22:00:00,5,AVENIDA,-58.418827276769,-34.625831630512,MOTO,SD,SD
1,2020-06-14,,SD,SD,SD,SD,MOTO,AUTO,SD
2,2020-06-14,04:00:00,15,AVENIDA,-58.430061297390,-34.594301955974,AUTO,SD,SD
1,2020-06-14,18:00:00,8,AVENIDA,-58.483153562393,-34.682175008276,AUTO,OBJETO FIJO,SD
3,2020-06-14,21:00:00,1,CALLE,-58.382666134943,-34.630859548015,AUTO,AUTO,SD
1,2020-06-15,20:00:00,1,CALLE,-58.377266134395,-34.626825957570,MOTO,AUTO,SD
1,2020-06-15,11:00:00,8,CALLE,-58.470340923162,-34.665913493149,PEATON,CAMION,SD
1,2020-06-15,14:00:00,9,CALLE,-58.492256858017,-34.654964656829,TAXI,AUTO,SD
1,2020-06-15,20:00:00,3,AVENIDA,-58.405472227484,-34.604562939849,SD,AUTO,SD
1,2020-06-15,21:00:00,5,CALLE,-58.424158809434,-34.620345929047,MOTO,SD,SD
3,2020-06-16,22:00:00,1,AVENIDA,-58.375978849072,-34.580416214396,AUTO,CAMION,SD
1,2020-06-16,05:00:00,15,AVENIDA,-58.467334188862,-34.602249147493,TAXI,CAMION,SD
1,2020-06-16,04:00:00,1,CALLE,-58.374598241735,-34.595374834776,MOVIL,OBJETO FIJO,SD
1,2020-06-16,11:00:00,13,AVENIDA,-58.449298836516,-34.554815745295,MOTO,AUTO,SD
2,2020-06-16,09:00:00,9,AVENIDA,-58.521214751333,-34.638931402157,AUTO,SD,SD
1,2020-06-16,13:00:00,4,CALLE,-58.374303007564,-34.646985422226,MOTO,SD,SD
2,2020-06-16,13:00:00,15,AVENIDA,-58.484852953414,-34.597634562925,MOTO,MOTO,SD
1,2020-06-16,10:00:00,4,CALLE,-58.412726573242,-34.651099130751,MOTO,TRANSPORTE PUBLICO,SD
1,2020-06-16,18:00:00,5,AVENIDA,-58.413825828227,-34.620750772449,MOTO,SD,SD
1,2020-06-16,17:00:00,6,AVENIDA,-58.452543857515,-34.606219108865,MOTO,AUTO,GRAVE
1,2020-06-17,06:00:00,1,AVENIDA,-58.369516695333,-34.598320475708,PEATON,AUTO,SD
2,2020-06-17,10:00:00,4,AVENIDA,-58.426829012235,-34.646284339519,SD,SD,SD
1,2020-06-17,12:00:00,14,CALLE,-58.417925313361,-34.587554341139,PEATON,AUTO,SD
1,2020-06-17,12:00:00,3,CALLE,-58.397980532106,-34.606015870389,MOTO,TAXI,SD
1,2020-06-17,13:00:00,3,AVENIDA,-58.401356075197,-34.614430633031,PEATON,AUTO,SD
1,2020-06-17,13:00:00,4,AVENIDA,-58.357911923132,-34.636951784902,AUTO,SD,SD
1,2020-06-17,13:00:00,6,AVENIDA,-58.435284978976,-34.617778959817,MOTO,SD,SD
1,2020-06-17,16:00:00,7,AVENIDA,-58.454912704053,-34.640001634900,MOTO,CAMIONETA,SD
1,2020-06-17,14:00:00,1,CALLE,-58.370263544390,-34.585553343515,CAMION,CAMION,SD
1,2020-06-17,15:00:00,3,AVENIDA,-58.395558929641,-34.604682809141,MOTO,TAXI,SD
1,2020-06-17,00:00:00,1,AVENIDA,-58.386092295085,-34.626894960365,PEATON,MOTO,SD
1,2020-06-17,19:00:00,13,CALLE,-58.448226879434,-34.570238628654,AUTO,TAXI,SD
1,2020-06-17,20:00:00,4,CALLE,-58.375799227988,-34.644486812861,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,SD
1,2020-06-18,01:00:00,5,AVENIDA,-58.416511867917,-34.620976130709,AUTO,OBJETO FIJO,SD
1,2020-06-18,08:00:00,11,AVENIDA,-58.503092151402,-34.600478614314,MOTO,SD,SD
1,2020-06-18,12:00:00,4,AVENIDA,-58.373054900094,-34.647796650719,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,SD
1,2020-06-18,11:00:00,8,CALLE,-58.473054635939,-34.685507121720,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,SD
1,2020-06-18,10:00:00,11,CALLE,-58.503210781766,-34.597275462864,SD,CAMIONETA,SD
1,2020-06-18,13:00:00,4,CALLE,-58.429798935705,-34.646844914258,CAMIONETA,AUTO,SD
1,2020-06-18,13:00:00,3,AVENIDA,-58.405968607725,-34.610119872510,PEATON,SD,GRAVE
1,2020-06-18,14:00:00,5,AVENIDA,-58.416110737427,-34.629671371010,PEATON,TRANSPORTE PUBLICO,SD
1,2020-06-18,17:00:00,11,CALLE,-58.485866064871,-34.616602116760,MOTO,CAMION,SD
1,2020-06-18,14:00:00,15,AVENIDA,-58.440336357749,-34.605893022951,MOTO,MOVIL,SD
1,2020-06-18,17:00:00,4,CALLE,-58.375306490872,-34.648804303500,MOTO,CAMIONETA,SD
1,2020-06-18,13:00:00,3,AVENIDA,-58.408366964659,-34.629514661698,MOTO,AUTO,SD
1,2020-06-18,,SD,SD,,,PEATON,AUTO,SD
1,2020-06-19,03:00:00,15,CALLE,-58.444648719101,-34.596377203878,MOTO,TRANSPORTE PUBLICO,SD
1,2020-06-19,11:00:00,9,AVENIDA,-58.482332450865,-34.660137063567,MOTO,AUTO,SD
1,2020-06-19,14:00:00,14,CALLE,-58.417925313361,-34.587554341139,MOVIL,SD,SD
1,2020-06-19,16:00:00,3,CALLE,-58.402711009693,-34.613152396148,MOTO,AUTO,SD
1,2020-06-19,18:00:00,13,AVENIDA,-58.445235955005,-34.559538557932,MOTO,OBJETO FIJO,SD
1,2020-06-19,16:00:00,11,GRAL PAZ,-58.519117770109,-34.589282193913,PEATON,AUTO,SD
1,2020-06-19,18:00:00,9,AVENIDA,-58.515414076608,-34.651941023082,MOTO,AUTO,SD
1,2020-06-20,23:00:00,1,CALLE,-58.380597180519,-34.610729827600,MOTO,AUTO,SD
1,2020-06-20,00:00:00,1,AVENIDA,-58.375915292257,-34.617352494071,MOTO,CAMIONETA,SD
1,2020-06-20,07:00:00,9,AVENIDA,-58.477004495886,-34.656262685399,SD,AUTO,SD
1,2020-06-20,10:00:00,5,AVENIDA,-58.418827276769,-34.625831630512,MOTO,SD,SD
1,2020-06-20,13:00:00,1,AVENIDA,-58.384394762619,-34.62231326204,MOTO,AUTO,SD
1,2020-06-20,18:00:00,1,CALLE,-58.382137352071,-34.605013458530,PEATON,AUTO,SD
1,2020-06-20,15:00:00,5,CALLE,-58.416058963332,-34.610391888466,MOTO,AUTO,SD
1,2020-06-21,05:00:00,1,AVENIDA,-58.380978922316,-34.603668578495,MOTO,CAMIONETA,SD
1,2020-06-21,10:00:00,11,CALLE,-58.503646827748,-34.600821676875,AUTO,TRANSPORTE PUBLICO,SD
1,2020-06-21,15:00:00,8,AVENIDA,-58.465521719621,-34.693741300928,TRANSPORTE PUBLICO,AUTO,SD
1,2020-06-21,14:00:00,11,CALLE,-58.517876065010,-34.593277226218,AUTO,AUTO,SD
1,2020-06-21,19:00:00,1,AVENIDA,-58.380998330204,-34.622149537067,MOTO,AUTO,SD
1,2020-06-21,19:00:00,6,AVENIDA,-58.443742258112,-34.608034351449,CAMIONETA,AUTO,SD
1,2020-06-22,03:00:00,1,AVENIDA,-58.378620462793,-34.622099951283,MOTO,AUTO,SD
1,2020-06-22,13:00:00,5,AVENIDA,-58.426848324064,-34.621753166184,AUTO,SD,SD
1,2020-06-22,15:00:00,8,CALLE,-58.444892409510,-34.657895597210,MOTO,SD,SD
1,2020-06-22,20:00:00,13,CALLE,-58.463450649852,-34.549799458701,SD,AUTO,SD
1,2020-06-23,11:00:00,12,AVENIDA,-58.509930461176,-34.56919739421,PEATON,SD,SD
1,2020-06-23,19:00:00,5,CALLE,-58.423017386374,-34.632389804854,MOTO,SD,SD
1,2020-06-23,12:00:00,15,AVENIDA,-58.487458227315,-34.590832343201,MOTO,CAMION,SD
1,2020-06-23,13:00:00,11,CALLE,-58.470501360716,-34.609931789476,MOTO,AUTO,SD
